Daily Time,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
70.29,31,52178.98,207.17,Optional full-range projection,West Angelabury,1,American Samoa,09-07-2016 11:18,0
56.39,29,61172.07,181.02,Front-line dynamic model,Johnstad,1,Somalia,12-06-2016 21:21,0
54.47,35,25603.93,236.87,Persevering reciprocal firmware,Leonchester,0,Bangladesh,17-04-2016 21:39,0
81.67,31,61840.26,207.17,Sharable reciprocal project,Port Kathleenfort,1,Singapore,21-06-2016 14:32,0
71.03,28,72948.76,230.52,Total directional approach,New Brandy,0,Serbia,07-04-2016 01:57,0
75.42,30,66574,140.15,Ergonomic methodical encoding,Lake Jessicaville,1,Palestinian Territory,23-03-2016 09:43,1
41.73,28,71222.4,139.01,Centralized logistical secured line,Reyesfurt,0,Czech Republic,15-05-2016 03:10,1
59.22,49,39031.89,195.69,Streamlined homogeneous analyzer,West Brandonton,1,Australia,04-04-2016 20:01,1
40.47,46,40468.53,193.29,Configurable tertiary capability,Lake Evantown,0,Belgium,06-04-2016 14:16,1
76.81,28,61840.26,207.17,Synchronized user-facing core,Markhaven,1,Luxembourg,08-04-2016 22:40,0
61.22,45,59610.81,138.71,Enhanced homogeneous moderator,Wintersfort,1,Bosnia and Herzegovina,10-07-2016 17:24,0
41.73,28,64828,172.81,Organized global flexibility,Hubbardmouth,1,Czech Republic,19-05-2016 14:30,1
35.61,37,23936.86,140.15,Vision-oriented attitude-oriented Internet solution,Lake Josetown,0,Jersey,28-02-2016 23:21,0
73.72,37,56681.65,161.16,Cloned object-oriented benchmark,Westshire,1,Moldova,20-06-2016 14:20,1
72.01,25,50506.44,176.28,Digitized content-based circuit,Richardshire,0,Serbia,10-06-2016 00:35,0
76.79,34,40183.75,160.03,Cloned explicit middleware,Lake Amy,1,Namibia,27-02-2016 08:52,0
40.47,30,54324.73,111.94,Future-proofed methodical protocol,Youngfort,0,Guinea,20-01-2016 00:26,1
43.49,37,47575.44,214.42,Monitored dynamic instruction set,Johnstad,0,Burundi,03-07-2016 04:11,0
89.05,44,33553.9,131.72,Enhanced homogeneous moderator,Stewartbury,1,Micronesia,14-03-2016 14:13,1
55.6,35,73889.99,219.91,Total cohesive moratorium,Wrightburgh,1,Myanmar,02-07-2016 20:23,0
37.45,37,39031.89,109.29,Seamless cohesive conglomeration,New Brandy,1,Australia,16-06-2016 02:01,0
65.65,30,57877.15,201.58,Total 5thgeneration standardization,Kristinfurt,0,Bahamas,27-02-2016 13:51,1
81.58,26,66291.67,190.17,Function-based context-sensitive secured line,East Kevinbury,1,Jersey,19-02-2016 20:49,1
56.39,40,73882.91,117.3,Multi-layered user-facing parallelism,Williamsport,1,French Southern Territories,27-01-2016 18:25,1
86.06,35,51119.93,133.9,Customer-focused impactful success,Lake Rhondaburgh,1,Mayotte,23-01-2016 18:59,1
86.63,49,45632.51,124.32,Streamlined homogeneous analyzer,West Brandonton,0,Netherlands,04-04-2016 20:01,1
50.19,36,59240.24,115.26,Ameliorated actuating workforce,Hatfieldshire,1,Qatar,20-01-2016 19:09,0
88.12,25,50506.44,241.03,Digitized content-based circuit,Daviesborough,0,Bulgaria,08-07-2016 17:14,0
77.66,37,75180.2,195.69,Managed client-server access,Browntown,1,Australia,12-01-2016 10:07,0
37.45,39,61840.26,207.17,Optional full-range projection,West Angelabury,1,Hong Kong,08-07-2016 03:47,0
56.39,29,69646.35,200.71,Front-line bandwidth-monitored capacity,Carterburgh,0,Burundi,03-05-2016 16:02,0
41.73,49,45632.51,168.34,Streamlined homogeneous analyzer,West Brandonton,0,Netherlands,05-02-2016 16:50,1
80.3,52,45632.51,229.12,Streamlined homogeneous analyzer,West Brandonton,0,Cayman Islands,04-04-2016 08:19,1
83.71,26,51463.17,259.76,Reverse-engineered context-sensitive emulation,West Raymondmouth,0,Hungary,20-02-2016 00:06,0
84.73,26,56782.18,131.68,Decentralized client-driven data-warehouse,Shelbyport,0,Albania,05-07-2016 18:59,1
60.23,50,41097.17,163.48,Focused coherent success,Wintersfort,0,Bangladesh,03-04-2016 21:13,1
86.63,28,71222.4,172.81,Inverse local hub,Reyesfurt,0,Venezuela,29-02-2016 23:56,0
63.45,31,61840.26,207.17,De-engineered tertiary secured line,West Angelabury,1,Albania,14-01-2016 16:30,0
40.04,23,56605.12,172.81,Inverse local hub,Hollandberg,1,United States Virgin Islands,15-02-2016 16:52,0
39.3,29,49850.52,127.07,Synergized context-sensitive database,Sarahland,0,El Salvador,17-04-2016 21:39,0
62.14,31,28271.84,236.87,Sharable secondary Graphical User Interface,Robertbury,0,Cuba,19-03-2016 14:23,0
61.09,26,70203.74,259.76,Stand-alone encompassing throughput,Lake Jacqueline,0,Albania,08-07-2016 17:14,0
55.6,39,38067.08,124.44,Intuitive exuding service-desk,West Roytown,0,Mauritius,05-04-2016 08:18,0
65.59,37,58235.21,109.29,Stand-alone eco-centric system engine,New Brandy,1,Moldova,18-01-2016 02:51,0
42.04,39,74623.27,199.39,Sharable reciprocal project,Lindsaymouth,1,Sweden,08-07-2016 03:47,0
59.59,50,43974.49,123.13,Team-oriented dynamic forecast,West Dennis,0,Saint Vincent and the Grenadines,04-04-2016 07:07,1
42.04,39,37334.78,210.6,Managed client-server access,Port Kathleenfort,1,Luxembourg,01-01-2016 15:14,1
51.87,28,67669.06,207.17,Organized global flexibility,Elizabethbury,1,Mauritania,07-04-2016 15:18,0
71.84,39,48335.2,124.44,Cloned object-oriented benchmark,New Brandy,0,Peru,08-05-2016 22:24,1
66.03,36,76003.47,140.46,Innovative background conglomeration,North Randy,0,Uganda,17-02-2016 20:22,1
57.2,31,56180.93,207.17,Implemented asynchronous application,Lake Brian,0,Mexico,10-06-2016 10:11,1
75.42,30,57877.15,201.58,Total 5thgeneration standardization,Hernandezside,0,Bolivia,29-06-2016 10:50,0
89.05,41,51510.18,109.07,Synergistic reciprocal attitude,Wintersfort,1,Turkey,31-05-2016 23:42,1
56.39,46,54286.1,193.29,Automated multi-state toolset,Lake Evantown,0,Belgium,28-02-2016 23:10,0
51.3,44,33553.9,137.24,Triple-buffered high-level Internet solution,Stewartbury,1,Norway,21-04-2016 19:56,1
74.15,27,69646.35,222.25,Front-line dynamic model,North Brandon,0,Qatar,03-07-2016 04:11,0
42.04,19,65953.76,132.63,Automated object-oriented firmware,West Terrifurt,1,Sri Lanka,18-03-2016 13:22,0
80.51,22,57014.84,180.47,Multi-tiered human-resource structure,Jacksonstad,1,Lebanon,19-02-2016 20:49,0
55.55,39,38067.08,124.44,Intuitive exuding service-desk,North April,0,Bahrain,05-01-2016 11:53,0
49.21,45,31092.93,138.71,Reactive bi-directional standardization,Wintersfort,1,Micronesia,11-02-2016 04:37,1
70.09,45,33951.63,157.04,Polarized tangible collaboration,New Rachel,0,Taiwan,12-05-2016 21:32,1
55.6,39,51593.46,128.62,Seamless cohesive conglomeration,East Connie,1,Myanmar,06-02-2016 23:08,1
39.96,25,50506.44,241.03,Pre-emptive next generation Internet solution,West Aprilport,0,Hong Kong,03-01-2016 07:13,0
51.24,36,29398.61,124.44,Digitized static capability,North Randy,0,Venezuela,15-06-2016 11:56,0
51.24,32,69481.85,172.83,Focused upward-trending core,East John,0,Burundi,07-04-2016 20:34,0
38.1,34,34191.23,203.44,Function-based incremental standardization,New Tinamouth,0,Samoa,27-02-2016 08:52,1
59.22,53,33293.78,217.37,Monitored explicit hierarchy,Lake Jasonchester,0,Liberia,18-06-2016 16:32,1
61.22,31,59886.58,171.07,Optional full-range projection,Emilyfurt,1,Bosnia and Herzegovina,16-06-2016 02:01,1
61.22,45,57195.96,174.88,Secured 24hour policy,Wintersfort,0,Taiwan,11-02-2016 04:37,1
80.71,29,69646.35,216.49,Front-line dynamic model,West Shannon,1,Senegal,14-01-2016 00:23,0
49.21,30,57877.15,201.58,Synchronized systemic hierarchy,Kristinfurt,0,Qatar,29-06-2016 10:50,0
59.05,50,43974.49,123.13,Function-based context-sensitive secured line,New Tammy,0,Malawi,04-04-2016 07:07,1
70.44,38,71455.62,218.97,Object-based motivating instruction set,Millerfort,0,Tokelau,15-01-2016 19:40,1
45.48,32,55424.24,172.83,Business-focused transitional solution,Lisafort,1,Ghana,08-05-2016 10:25,0
89.05,41,63363.04,126.39,Synergistic reciprocal attitude,New Tina,1,Turkey,31-05-2016 23:42,1
33.33,25,50506.44,241.03,Digitized contextually-based product,West Aprilport,1,Bouvet Island (Bouvetoya),11-03-2016 06:49,0
81.22,41,57846.68,187.76,User-centric intermediate knowledge user,Keithtown,0,El Salvador,16-01-2016 16:40,0
81.22,41,57846.68,231.91,Future-proofed fresh-thinking conglomeration,Brianfurt,0,El Salvador,25-05-2016 20:10,1
66.18,28,49282.87,139.01,Robust holistic application,Westshire,0,Czech Republic,06-05-2016 21:07,1
80.3,29,73910.9,163,Programmable uniform website,Lake Michelle,1,Tuvalu,11-02-2016 16:45,1
80.31,31,39799.73,207.17,Sharable reciprocal project,Dustinchester,0,Singapore,21-06-2016 14:32,0
68.01,33,60953.93,125.27,Synchronized multi-tasking ability,West Chloeborough,0,Indonesia,21-02-2016 05:23,0
59.51,40,54286.1,167.22,Synchronized systemic hierarchy,Kristinfurt,0,Qatar,05-01-2016 20:58,0
36.73,31,27262.51,207.17,Stand-alone radical throughput,Lake Brian,0,Gabon,21-06-2016 14:32,0
71.84,39,38067.08,124.44,Phased hybrid superstructure,Port Danielleberg,0,Czech Republic,06-05-2016 21:07,1
54.39,34,34191.23,168.34,Cloned explicit middleware,Hawkinsbury,0,Bahamas,11-03-2016 00:05,1
80.51,45,59886.58,174.88,Assimilated multi-state paradigm,Greerport,0,Switzerland,29-06-2016 03:07,0
59.05,50,43974.49,196.77,Realigned content-based leverage,Gilbertville,0,Saint Vincent and the Grenadines,09-01-2016 04:53,1
72.07,25,50671.6,183.85,Enhanced homogeneous moderator,Hansenmouth,1,Hong Kong,24-05-2016 09:50,0
38.1,23,61617.98,172.81,Team-oriented executive core,Hubbardmouth,0,China,14-01-2016 14:00,1
74.59,42,66176.97,118.45,Multi-layered tangible portal,Lake Jennifer,0,Czech Republic,06-04-2016 11:24,1
78.36,50,72325.91,178.69,Diverse modular interface,Edwardmouth,1,Vanuatu,03-06-2016 17:32,0
36.08,45,59610.81,137.24,Enhanced homogeneous moderator,Wintersfort,1,Bosnia and Herzegovina,05-03-2016 12:03,1
68.18,28,67307.43,221.94,Organized global flexibility,Kennedyfurt,1,Luxembourg,09-03-2016 06:22,0
71.84,39,56180.93,207.17,Customer-focused incremental system engine,New Michael,0,Albania,09-07-2016 11:18,0
55.6,39,49282.87,217.37,Organized global flexibility,Port Kathleenfort,1,Luxembourg,21-07-2016 10:01,0
84.73,30,40182.84,140.46,Total 5thgeneration standardization,Sanchezland,0,Guinea,17-02-2016 20:22,1
51.24,36,76003.47,141.52,Up-sized incremental encryption,North Randy,0,Liechtenstein,12-03-2016 07:18,1
59.51,29,69646.35,200.71,Synchronized multi-tasking ability,East Carlos,0,Burundi,09-03-2016 00:41,0
55.6,24,61601.05,178.92,Business-focused transitional solution,Destinyfurt,1,Somalia,18-03-2016 13:22,0
80.91,41,59243.46,112.52,De-engineered attitude-oriented projection,West Aprilport,0,Qatar,28-01-2016 17:03,0
55.6,24,42993.48,221.18,Secured secondary superstructure,Wrightburgh,1,Ukraine,07-04-2016 15:18,0
55.6,35,73889.99,182.2,Total cohesive moratorium,Wrightburgh,1,Niger,02-07-2016 20:23,0
80.47,38,57868.44,108.15,Universal 24/7 implementation,Stewartbury,1,Western Sahara,12-01-2016 21:17,1
77.14,33,49101.67,125.27,Profound well-modulated array,Lake Brandonview,0,Hungary,14-07-2016 22:43,1
54.88,40,38067.08,167.22,Synergized coherent interface,Garciaside,0,Algeria,03-01-2016 16:01,1
88.04,41,57846.68,187.76,Function-based optimizing protocol,Morganport,0,Honduras,30-03-2016 23:40,1
55.6,35,73889.99,221.18,Total cohesive moratorium,Wrightburgh,1,Myanmar,02-07-2016 20:23,0
79.52,44,75769.82,157.04,Fully-configurable neutral open system,Hobbsbury,0,Bangladesh,01-01-2016 05:31,1
50.43,50,49957,122.31,Extended context-sensitive monitoring,Jacobstad,0,United States of America,12-05-2016 21:32,1
65.59,39,39031.89,212.87,Robust transitional ability,Westshire,1,Luxembourg,31-05-2016 09:06,1
40.67,38,48098.86,131.68,Face-to-face mission-critical definition,Shelbyport,1,Albania,01-01-2016 15:14,1
89.34,32,55424.24,172.83,Focused upward-trending core,Lisafort,1,Turkmenistan,31-03-2016 20:55,0
86.63,28,71222.4,217.37,Inverse local hub,Reyesfurt,0,Gabon,20-03-2016 02:44,0
55.6,35,73889.99,132.63,Business-focused real-time toolset,Wrightburgh,1,Niger,07-04-2016 15:18,0
40.01,41,57846.68,234.26,Synergistic reciprocal attitude,Angelhaven,1,Micronesia,31-05-2016 23:42,1
83.71,41,57846.68,187.76,Business-focused real-time toolset,Michaelmouth,1,Turkey,13-05-2016 11:57,1
59.05,34,40183.75,204.22,Cloned explicit middleware,New Tinamouth,0,Brunei Darussalam,27-04-2016 04:28,1
53.68,29,53431.35,217.1,Multi-channeled scalable moratorium,Johnstad,1,Senegal,26-01-2016 02:47,0
36.87,31,56180.93,135.18,Realigned tangible collaboration,Robertbury,0,United Arab Emirates,09-07-2016 11:18,0
80.3,46,66187.58,218.61,Configurable tertiary capability,East Tiffanyport,0,Netherlands,15-04-2016 15:07,1
59.51,30,58677.69,122.59,Synchronized systemic hierarchy,Reyesfurt,0,Lao People's Democratic Republic,29-06-2016 10:50,0
59.59,55,57014.84,187.76,Function-based context-sensitive secured line,East Breannafurt,1,Northern Mariana Islands,30-03-2016 23:40,1
67.56,28,53058.91,217.37,Profit-focused attitude-oriented task-force,Youngfort,0,Tajikistan,08-01-2016 09:32,1
79.52,45,59610.81,212.67,Enhanced homogeneous moderator,Wintersfort,1,Micronesia,05-03-2016 12:03,1
80.3,49,39031.89,195.69,Streamlined homogeneous analyzer,West Brandonton,1,Australia,04-04-2016 20:01,1
33.33,25,50506.44,241.03,Reactive demand-driven strategy,Brianfurt,0,Bulgaria,20-02-2016 00:06,1
62.06,51,39616,188.56,Extended context-sensitive monitoring,Lake Jennifer,0,Kuwait,13-07-2016 01:48,1
59.05,38,71455.62,230.93,Virtual bandwidth-monitored initiative,New Travistown,0,Bulgaria,22-04-2016 02:07,1
55.6,32,55424.24,172.83,Focused upward-trending core,Lisafort,0,Chile,28-04-2016 22:54,0
55.6,24,52252.91,178.92,Business-focused transitional solution,Lisafort,1,Algeria,18-03-2016 13:22,0
71.33,32,55424.24,182.2,Focused upward-trending core,Lisafort,0,Chile,31-03-2016 20:55,1
88.04,26,51463.17,131.68,Sharable multimedia conglomeration,East Brettton,0,United Arab Emirates,15-05-2016 13:18,0
46.61,44,44174.25,122.31,Profit-focused secondary portal,Port Katelynview,0,Bangladesh,17-04-2016 21:39,1
66.08,33,69646.35,204.02,Managed client-server access,West Shannon,1,Sri Lanka,12-06-2016 21:21,0
40.47,40,26130.93,111.94,Visionary maximized process improvement,South Walter,1,Portugal,11-02-2016 16:45,1
81.58,30,33293.78,228.81,Total 5thgeneration standardization,New Travistown,0,Lebanon,08-07-2016 17:14,1
52.84,26,66291.67,131.68,Optional secondary access,East Kevinbury,1,Albania,23-01-2016 13:14,1
49.21,27,66815.54,190.17,Cross-group systemic customer loyalty,Lake Jose,0,Switzerland,03-07-2016 04:11,0
56.64,25,50723.67,259.76,Customizable methodical Graphical User Interface,East Carlos,0,Honduras,06-07-2016 05:34,0
65.07,26,57260.41,190.17,Reverse-engineered context-sensitive emulation,East Brettton,0,Albania,15-04-2016 15:07,1
43.6,35,41059.64,119.2,Optional multi-state hardware,Port Cassie,1,Papua New Guinea,07-04-2016 15:18,0
56.34,30,66574,113.69,Assimilated fault-tolerant hub,Wintersfort,1,Fiji,06-02-2016 17:48,1
59.05,44,48335.2,137.24,Down-sized background groupware,Port Jodi,0,Hungary,19-02-2016 20:49,1
59.51,40,50337.93,167.22,Centralized 24/7 installation,West Pamela,0,Algeria,15-05-2016 01:03,1
42.04,37,68448.94,158.56,Cloned object-oriented benchmark,Lake James,0,Moldova,31-05-2016 09:06,1
75.42,30,57877.15,201.58,Synchronized systemic hierarchy,Kristinfurt,0,Bahamas,29-06-2016 10:50,0
51.87,29,73910.9,221.98,Visionary asymmetric encryption,Kellytown,1,Australia,19-07-2016 08:32,1
80.47,35,51317.33,120.06,Face-to-face even-keeled website,West Lisa,0,Bulgaria,17-07-2016 14:26,1
89.05,50,59886.58,187.76,Focused coherent success,Wintersfort,1,Turkey,06-07-2016 23:09,1
51.24,24,57545.56,182.2,Profound optimizing utilization,West James,0,Algeria,31-01-2016 05:12,0
51.87,60,43450.11,195.69,Managed client-server access,Petersonfurt,1,Australia,22-06-2016 07:33,1
35.49,37,67132.46,177.55,Polarized analyzing concept,Lake James,0,Tokelau,30-05-2016 18:08,0
56.39,46,33951.63,199.39,Distributed scalable orchestration,Richardsonshire,1,Switzerland,17-06-2016 20:18,0
75.84,22,63363.04,187.76,Progressive asynchronous adapter,Combsstad,0,Austria,31-05-2016 23:42,0
72.55,39,38067.08,124.44,Cloned object-oriented benchmark,North Aaronburgh,0,Uruguay,08-05-2016 22:24,1
71.33,28,71222.4,120.49,Inverse local hub,Reyesfurt,0,Croatia,26-02-2016 22:46,0
68.88,23,25739.09,172.81,Managed disintermediate capability,Hubbardmouth,0,China,19-05-2016 14:30,1
59.22,28,53058.91,140.46,Realigned global initiative,Port Whitneyhaven,0,Croatia,19-02-2016 20:49,0
55.6,35,25603.93,236.87,User-centric intangible contingency,Wrightburgh,0,Spain,18-07-2016 01:36,0
82.07,43,55002.05,122.31,Reverse-engineered maximized focus group,Port Katelynview,0,Bangladesh,17-04-2016 21:39,1
59.05,43,73538.09,167.86,Optimized upward-trending productivity,Port Jeffrey,1,Turkey,12-02-2016 10:39,1
43.6,35,50723.67,219.94,Future-proofed fresh-thinking conglomeration,Wrightburgh,0,Montenegro,18-07-2016 01:36,0
46.61,45,31092.93,174.88,Enhanced homogeneous moderator,Wintersfort,0,Micronesia,05-03-2016 12:03,1
80.51,28,61840.26,199.39,Synchronized user-facing core,West Joseph,1,Luxembourg,21-04-2016 19:56,0
40.04,50,63430.33,212.38,Customizable modular Internet solution,Gilbertville,1,Northern Mariana Islands,04-01-2016 04:00,1
38.37,32,55424.24,172.83,Focused upward-trending core,Lisafort,1,Chile,28-04-2016 22:54,0
65.59,31,59886.58,207.17,Optional full-range projection,West Angelabury,1,Croatia,08-04-2016 22:40,0
68.18,37,47575.44,214.42,Horizontal national architecture,Jonathanland,0,Lao People's Democratic Republic,27-02-2016 12:34,1
40.04,34,59785.94,160.03,Cloned explicit middleware,New Tinamouth,0,Turkmenistan,11-03-2016 00:05,0
61.22,45,59886.58,110.66,Enhanced homogeneous moderator,Wintersfort,1,Bosnia and Herzegovina,05-03-2016 12:03,0
84.73,26,60997.84,176.98,Profit-focused secondary portal,Port Katelynview,0,Bangladesh,17-04-2016 21:39,1
66.79,29,69718.19,163,Managed client-server access,Angelhaven,1,Eritrea,19-07-2016 08:32,0
82.07,55,57014.84,187.76,Function-based context-sensitive secured line,Hubbardmouth,0,Tonga,21-04-2016 09:30,1
41.73,28,61840.26,207.17,Managed zero tolerance concept,Garnerberg,1,Luxembourg,19-05-2016 11:16,0
55.92,34,59785.94,160.03,Cloned explicit middleware,Kingshire,0,Turkmenistan,11-03-2016 00:05,0
51.3,44,57846.68,137.24,Persistent homogeneous framework,Tammyshire,0,Poland,31-05-2016 23:42,1
46.61,22,48335.2,261.02,Inverse zero-defect capability,New Travistown,0,Palau,19-02-2016 20:49,1
41.73,42,43241.19,243.61,Innovative interactive portal,Hubbardmouth,1,Czech Republic,06-04-2016 11:24,1
80.47,44,57846.68,187.76,Customizable systematic service-desk,Michaelmouth,1,Croatia,14-03-2016 14:13,1
55.6,35,25603.93,236.87,Optional multi-state hardware,West Wendyland,0,Ukraine,18-07-2016 01:36,0
84.59,35,42993.48,195.31,Optional multi-state hardware,Lake Nicole,1,France,08-07-2016 03:47,0
60.72,23,56725.47,217.37,Sharable reciprocal project,Reyesfurt,1,Czech Republic,22-03-2016 06:41,1
60.23,43,32635.7,198.45,Optimized upward-trending productivity,Port Jeffrey,1,Turkey,03-04-2016 21:13,1
40.04,34,34191.23,160.03,Cloned explicit middleware,Kingshire,1,Namibia,11-03-2016 00:05,0
42.04,37,51067.54,158.56,Digitized radical architecture,Lake James,1,Moldova,17-02-2016 07:00,1
78.7,29,53431.35,221.98,Profit-focused attitude-oriented task-force,Williamsport,0,Uganda,27-01-2016 18:25,1
69.62,34,34191.23,160.03,Cloned explicit middleware,Kingshire,1,Equatorial Guinea,11-03-2016 00:05,0
46.14,34,34191.23,212.38,Cloned explicit middleware,New Tinamouth,1,Namibia,27-02-2016 08:52,0
